,Fecha,Pedido #,Ingresos netos (con formato),Estado,Tipo de cliente,Producto(s),Artículos vendidos,Cupón(es),Ingresos netos,Atribución,Número de factura
1897,2024-06-02 10:24:50,63733,"44,40€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",3,,36.69,Desconocido,
1898,2024-06-01 22:30:13,63731,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1899,2024-06-01 21:56:12,63730,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
1900,2024-06-01 20:17:46,63729,"50,00€",completed,returning,"2× Cybercola Light - Lata 33cl, 3× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
1901,2024-06-01 19:15:09,63728,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1902,2024-06-01 17:57:54,63727,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1903,2024-06-01 14:49:15,63725,"67,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,47.11,Desconocido,
1904,2024-06-01 12:01:22,63724,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1905,2024-06-01 09:47:25,63723,"50,01€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.33,Desconocido,
1906,2024-06-01 09:20:47,63722,"210,00€",completed,returning,"10× Cybercola Light - Lata 33cl, 3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl, 5× Cybercola Cherry - Lata 33cl",20,,165.28,Desconocido,
1907,2024-06-01 08:52:04,63721,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1908,2024-06-01 07:38:01,63720,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1909,2024-05-31 18:44:13,63719,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1910,2024-05-31 18:41:50,63718,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 4× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1911,2024-05-31 18:04:15,63717,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1912,2024-05-31 16:22:54,63716,"75,00€",completed,returning,"1× Cyberpepsi  , 1× Cybercola Sirimiri, 1× Camiseta Cybercola - XL",3,,53.72,Desconocido,
1913,2024-05-31 15:17:14,63713,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
1914,2024-05-31 14:53:21,63712,"95,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,78.51,Desconocido,
1915,2024-05-31 14:24:29,63711,"50,01€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.33,Desconocido,
1916,2024-05-31 14:07:15,63710,"25,20€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",2,,20.82,Desconocido,
1917,2024-05-31 13:43:51,63709,"50,00€",completed,returning,"2× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
1918,2024-05-31 13:23:29,63707,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1919,2024-05-31 13:20:30,63706,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1920,2024-05-31 12:42:54,63705,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1921,2024-05-31 12:18:29,63704,"92,00€",completed,returning,2× Cybercola Zero - Botella 33cl,2,,67.77,Desconocido,
1922,2024-05-31 11:53:07,63703,"50,00€",completed,new,2× Cyberpepsi  ,2,,41.32,Desconocido,
1923,2024-05-31 11:07:23,63701,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1924,2024-05-31 11:16:31,63702,"103,80€",completed,returning,"5× Cybercola Zero - Lata 33cl, 2× Cybercola Pika, 1× Cybercola Light - Lata 33cl",8,,85.78,Desconocido,
1925,2024-05-31 10:55:57,63700,"50,00€",completed,returning,"2× Cybercola Light - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1926,2024-05-31 10:52:07,63699,"50,00€",completed,new,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Lata 33cl",2,,41.32,Desconocido,
1927,2024-05-31 10:47:19,63698,"25,00€",completed,new,1× Cybercola Pack experiencia,1,,12.4,Desconocido,
1928,2024-05-31 10:24:53,63697,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1929,2024-05-31 08:34:13,63695,"60,00€",completed,returning,2× Cybercola Pack experiencia,2,,41.32,Desconocido,
1930,2024-05-31 07:01:44,63694,"40,00€",completed,returning,3× Cybercola Cherry - Lata 33cl,3,,33.06,Desconocido,
1931,2024-05-30 22:02:22,63691,"42,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",3,,34.7,Desconocido,
1932,2024-05-30 21:04:43,63690,"40,00€",completed,returning,3× Cybercola Cherry - Lata 33cl,3,,33.06,Desconocido,
1933,2024-05-30 19:54:15,63689,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
1934,2024-05-30 19:40:14,63688,"54,00€",completed,new,1× Cybercola Cherry - Botella 33cl,1,,36.36,Desconocido,
1935,2024-05-30 18:29:07,63687,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1936,2024-05-30 18:14:14,63686,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1937,2024-05-30 18:02:51,63684,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 4× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1938,2024-05-30 17:39:08,63683,"50,00€",completed,new,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1939,2024-05-30 17:20:30,63681,"250,00€",completed,returning,"10× Cybercola Cherry - Lata 33cl, 15× Cybercola Zero - Lata 33cl",25,,206.61,Desconocido,
1940,2024-05-30 14:35:04,63667,"150,00€",completed,returning,"5× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 5× Cybercola Light - Lata 33cl, 3× Cybercola Zero - Lata 33cl",15,,123.96,Desconocido,
1941,2024-05-30 16:33:51,63679,"150,01€",completed,returning,"5× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl, 5× Cybercola Cherry - Lata 33cl",15,,123.97,Desconocido,
1942,2024-05-30 16:11:27,63678,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1943,2024-05-30 16:03:41,63676,"13,80€",completed,returning,1× Cybercola Cherry - Lata 33cl,1,,11.4,Desconocido,
1944,2024-05-30 15:52:34,63675,"40,00€",completed,returning,3× Cybercola Zero - Lata 33cl,3,,33.06,Desconocido,
1945,2024-05-30 15:49:24,63674,"19,00€",completed,new,1× Cybercola Zero - Lata 33cl,1,,15.7,Desconocido,
1946,2024-05-30 15:31:54,63672,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1947,2024-05-30 15:11:00,63671,"50,00€",completed,new,"2× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1948,2024-05-30 14:55:35,63670,"50,00€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1949,2024-05-30 14:50:38,63669,"63,60€",completed,returning,"2× Cybercola Txirene, 2× Cybercola Light - Lata 33cl",4,,52.56,Desconocido,
1950,2024-05-30 14:09:47,63666,"136,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl, 3× Cybercola Light - Lata 33cl",9,,104.12,Desconocido,
1951,2024-05-30 13:42:24,63665,"38,00€",completed,new,2× Cybercola Zero - Lata 33cl,2,,31.4,Desconocido,
1952,2024-05-30 13:11:40,63664,"42,60€",completed,new,"1× Cybercola Pack experiencia, 2× Cybercola Cherry - Lata 33cl",3,,35.21,Desconocido,
1953,2024-05-30 12:52:30,63663,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1954,2024-05-30 12:52:17,63662,"80,00€",completed,returning,6× Cybercola Cherry - Lata 33cl,6,,66.12,Desconocido,
1955,2024-05-30 12:47:01,63661,"79,80€",completed,new,"1× Cybercola Pika, 6× Cybercola Zero - Cuarto (25cl)",7,,65.95,Desconocido,
1956,2024-05-30 12:42:53,63660,"50,01€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl",5,,41.33,Desconocido,
1957,2024-05-30 12:42:16,63659,"34,20€",completed,returning,3× Cybercola Zero - Lata 33cl,3,,28.26,Desconocido,
1958,2024-05-30 12:35:48,63658,"42,00€",completed,new,2× Cybercola Light - Lata 33cl,2,,34.71,Desconocido,
1959,2024-05-30 11:36:26,63656,"50,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 3× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1960,2024-05-30 11:26:35,63655,"59,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1961,2024-05-30 10:24:17,63650,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1962,2024-05-30 10:55:44,63654,"38,20€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",2,,23.3,Desconocido,
1963,2024-05-30 10:45:28,63652,"50,01€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Cherry - Lata 33cl",5,,41.33,Desconocido,
1964,2024-05-30 10:33:52,63651,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1965,2024-05-30 10:04:28,63649,"50,00€",completed,returning,"1× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl, 2× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
1966,2024-05-30 09:57:59,63648,"50,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1967,2024-05-30 09:57:46,63647,"50,00€",completed,returning,"2× Cybercola Light - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
1968,2024-05-30 09:37:22,63645,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1969,2024-05-30 09:32:05,63643,"42,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",3,,34.7,Desconocido,
1970,2024-05-30 09:33:07,63644,"39,99€",completed,returning,"1× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",3,,33.05,Desconocido,
1971,2024-05-30 09:29:45,63642,"100,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 4× Cybercola Cherry - Lata 33cl, 5× Cybercola Light - Lata 33cl",10,,82.64,Desconocido,
1972,2024-05-30 08:57:17,63641,"25,00€",completed,returning,1× Cybercola Pack experiencia,1,,20.66,Desconocido,
1973,2024-05-30 08:10:26,63640,"46,00€",completed,returning,2× Cybercola Cherry - Lata 33cl,2,,38.02,Desconocido,
1974,2024-05-30 07:53:24,63639,"50,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1975,2024-05-30 07:23:52,63638,"50,00€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1976,2024-05-30 07:18:27,63637,"50,01€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.33,Desconocido,
1977,2024-05-29 23:25:43,63636,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1978,2024-05-29 23:06:57,63635,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1979,2024-05-29 22:43:21,63634,"40,00€",completed,returning,3× Cybercola Cherry - Lata 33cl,3,,33.06,Desconocido,
1980,2024-05-29 22:06:40,63633,"40,01€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",3,,33.06,Desconocido,
1981,2024-05-29 21:55:54,63632,"49,99€",completed,new,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1982,2024-05-29 20:43:01,63631,"50,00€",completed,returning,"1× Cybercola Cherry - Lata 33cl, 4× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1983,2024-05-29 20:40:16,63630,"50,00€",completed,new,"2× Cybercola Light - Lata 33cl, 2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1984,2024-05-29 19:39:06,63629,"100,01€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl, 5× Cybercola Zero - Lata 33cl",10,,82.65,Desconocido,
1985,2024-05-29 19:29:00,63628,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1986,2024-05-29 18:56:41,63627,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1987,2024-05-29 18:46:32,63626,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
1988,2024-05-29 17:48:51,63624,"50,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
1989,2024-05-29 17:48:27,63623,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
1990,2024-05-29 17:42:00,63622,"50,00€",completed,returning,5× Cybercola Cherry - Lata 33cl,5,,41.32,Desconocido,
1991,2024-05-29 17:14:38,63621,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 3× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1992,2024-05-29 17:12:05,63620,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1993,2024-05-29 17:10:06,63619,"110,00€",completed,returning,"5× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 3× Cybercola Zero - Lata 33cl",10,,82.64,Desconocido,
1994,2024-05-29 17:08:55,63618,"31,50€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",2,,26.04,Desconocido,
1995,2024-05-29 16:31:21,63617,"46,00€",completed,new,"2× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl",3,,38.02,Desconocido,
1996,2024-05-29 15:40:35,63616,"50,00€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 3× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
1997,2024-05-29 13:56:18,63615,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
1998,2024-05-29 13:39:31,63612,"100,00€",completed,returning,10× Cybercola Zero - Lata 33cl,10,,82.64,Desconocido,
1999,2024-05-29 13:35:43,63611,"60,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
2000,2024-05-29 13:26:10,63610,"40,00€",completed,returning,3× Cybercola Zero - Lata 33cl,3,,33.06,Desconocido,
2001,2024-05-29 12:56:18,63609,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
2002,2024-05-29 12:39:34,63608,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2003,2024-05-29 12:38:03,63607,"25,00€",completed,returning,"1× Cybercola Pack experiencia, 1× Cybercola Pack experiencia",2,,20.66,Desconocido,
2004,2024-05-29 12:23:52,63605,"40,20€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Sirimiri",3,,33.22,Desconocido,
2005,2024-05-29 12:08:11,63604,"38,00€",completed,new,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Zero - Lata 33cl",3,,31.4,Desconocido,
2006,2024-05-29 12:04:09,63603,"92,80€",completed,returning,6× Cybercola Cherry - Lata 33cl,6,,68.43,Desconocido,
2007,2024-05-29 11:56:36,63601,"110,00€",completed,returning,10× Cybercola Zero - Lata 33cl,10,,82.64,Desconocido,
2008,2024-05-29 11:51:09,63600,"25,00€",completed,new,1× Cybercola Pack experiencia,1,,20.66,Desconocido,
2009,2024-05-29 11:02:25,63599,"35,00€",completed,new,1× Cyberpepsi  ,1,,20.66,Desconocido,
2010,2024-05-29 11:01:40,63598,"40,00€",completed,returning,3× Cybercola Light - Lata 33cl,3,,33.06,Desconocido,
2011,2024-05-29 10:59:28,63597,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2012,2024-05-29 10:42:58,63596,"65,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 1× Cybercola Pika",4,,53.72,Desconocido,
2013,2024-05-29 10:40:20,63595,"59,99€",completed,returning,"4× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2014,2024-05-29 10:16:08,63594,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
2015,2024-05-29 10:15:42,63593,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2016,2024-05-29 10:12:00,63592,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2017,2024-05-29 10:05:07,63591,"39,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",3,,33.05,Desconocido,
2018,2024-05-29 09:16:56,63589,"49,99€",completed,returning,"4× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2019,2024-05-29 08:36:26,63588,"40,00€",completed,returning,3× Cybercola Light - Lata 33cl,3,,33.06,Desconocido,
2020,2024-05-29 08:30:58,63587,"50,00€",completed,new,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
2021,2024-05-29 08:19:16,63586,"50,00€",completed,returning,5× Cybercola Light - Lata 33cl,5,,41.32,Desconocido,
2022,2024-05-29 08:11:22,63585,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2023,2024-05-29 07:27:53,63584,"50,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 3× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2024,2024-05-29 06:03:47,63583,"50,00€",completed,new,"1× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl, 2× Cybercola Zero - Lata 33cl",5,,41.32,Desconocido,
2025,2024-05-29 01:17:40,63582,"39,99€",completed,returning,"1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl",3,,33.05,Desconocido,
2026,2024-05-29 00:08:51,63581,"49,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2027,2024-05-28 23:05:34,63580,"150,00€",completed,returning,"10× Cybercola Cherry - Lata 33cl, 5× Cybercola Zero - Lata 33cl",15,,123.96,Desconocido,
2028,2024-05-28 22:57:35,63579,"60,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 2× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2029,2024-05-28 22:51:55,63578,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
2030,2024-05-28 22:40:43,63577,"50,01€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.33,Desconocido,
2031,2024-05-28 22:17:14,63576,"50,00€",completed,returning,"2× Cybercola Zero - Lata 33cl, 2× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",5,,41.32,Desconocido,
2032,2024-05-28 22:07:28,63575,"50,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 2× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2033,2024-05-28 21:52:03,63574,"49,99€",completed,returning,"2× Cybercola Cherry - Lata 33cl, 2× Cybercola Zero - Lata 33cl, 1× Cybercola Light - Lata 33cl",5,,41.32,Desconocido,
2034,2024-05-28 21:50:41,63573,"50,00€",completed,returning,5× Cybercola Zero - Lata 33cl,5,,41.32,Desconocido,
2035,2024-05-28 21:41:58,63572,"40,00€",completed,returning,3× Cybercola Light - Lata 33cl,3,,33.06,Desconocido,
2036,2024-05-28 21:37:17,63571,"52,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 1× Cybercola Mochila",4,,42.98,Desconocido,
